	head	relation	pred_tail	true_tail	rank	ppls
2425	Khaled_Korbi	isAffiliatedTo	fr/Stade_tunisien_(football)	Tunisia_national_football_team	4	666.0150146484375
2426	Alex_Tayo_Akande	isAffiliatedTo	Hong_Kong_Sapling	Eastern_AA	8	1191.7698974609375
2427	Piet_Hein_Donner	livesIn	Netherlands	The_Hague	4	676.3720092773438
2428	Kastamonu_Province	isLocatedIn	Kastamonu	Black_Sea	4	98.4746322631836
2429	Erison_da_Silva_Santos	isAffiliatedTo	Associação_Portuguesa_Londrinense	Cruz_Azul	10	108.5656509399414
2430	Hans_von_Plessen	hasGender	male	male	1	631.022705078125
2431	Pierre_Littbarski	isAffiliatedTo	1._FC_Köln	Germany_national_football_B_team	42	163.8311767578125
2432	Bruce_Bowen	isAffiliatedTo	ALM_Évreux_Basket	Boston_Celtics	27	2045.4771728515625
2433	Port_Said	isLocatedIn	Egypt	Africa	6	4473.48876953125
2434	Matt_Hill_(footballer)	playsFor	Bristol_City_F.C.	Sheffield_United_F.C.	7	69.7733154296875
2435	Jennifer_O'Neill	actedIn	Summer_of_'42	Lady_Ice	4983	200.05551147460938
2436	Brian_Boucher	isAffiliatedTo	Philadelphia_Flyers	Tri-City_Americans	104	690.47900390625
2437	Thiago_Neves	isAffiliatedTo	Fluminense_F.C.	Paraná_Clube	10	101.97538757324219
2438	Sergei_Olshansky	playsFor	FC_SKA-Energiya_Khabarovsk	Soviet_Union_national_football_team	6	27.99050521850586
2439	Mauricio_Almada	playsFor	Gimnasia_y_Esgrima_de_Concepción_del_Uruguay	Deportivo_Merlo	6	30.92207908630371
2440	G._H._Hardy	hasWonPrize	De_Morgan_Medal	Royal_Medal	4	487.84100341796875
2441	Brisbane_Airport	isConnectedTo	Brisbane_Airport	Boulia_Airport	52	79.75151824951172
2442	Tam_Siu_Wai	isAffiliatedTo	Hong_Kong_national_football_team	Hong_Kong_national_football_team	1	348.04595947265625
2443	Olof_Mellberg	playsFor	AIK_Fotboll	Sweden_national_football_team	3	194.34042358398438
2444	Rafael_Hernández_Airport	isConnectedTo	Miami_International_Airport	Cyril_E._King_Airport	43	39.24911117553711
2445	Harry_Oscroft	isAffiliatedTo	Sutton_United_F.C.	Sheffield_United_F.C.	5	201.82080078125
2446	Gene_Strenicer	playsFor	Rochester_Lancers	Chicago_Sting	6	11972.14453125
2447	Diamond_Head_(film)	isLocatedIn	United_States	United_States	1	640.1825561523438
2448	Vinnytsia_Oblast	hasCapital	Vinnytsia	Vinnytsia	1	67.274658203125
2449	George_Hunter_(footballer_born_1930)	playsFor	Neilston_Juniors_F.C.	Exeter_City_F.C.	50	129.01788330078125
2450	David_Bayliss	isAffiliatedTo	Barrow_A.F.C.	Lancaster_City_F.C.	5	83.29031372070312
2451	Ryszard_Staniek	isAffiliatedTo	GKS_Jastrzębie	Odra_Opole	10	53.382972717285156
2452	Tommy_Muirhead	isAffiliatedTo	Boston_Soccer_Club	Scottish_Football_League_XI	5	253.11212158203125
2453	Ruggero_Mastroianni	edited	Amarcord	Fellini's_Casanova	49	74.92711639404297
2454	Bernardo_Leyenda	playsFor	All_Boys	Nacional_Potosí	10	1676.3612060546875
2455	Juan_Quiroga_(footballer)	hasGender	male	male	1	177.2561798095703
2456	Panagiotis_Giannakis	isAffiliatedTo	Greece_national_basketball_team	Boston_Celtics	101	97.3837661743164
2457	Igor_Souza	isAffiliatedTo	CU_Micaelense	G.D._Estoril_Praia	10	1556.376708984375
2458	Dave_Chyzowski	isAffiliatedTo	Munich_Barons	Kansas_City_Blades	77	1202.1827392578125
2459	Carlos_Trucco	playsFor	Club_Destroyers	Oriente_Petrolero	5	432.69293212890625
2460	Gary_Coulibaly	playsFor	Corsica_national_football_team	France_national_under-20_football_team	9	613.586669921875
2461	Kim_Staelens	isAffiliatedTo	de/TVC_Amstelveen	de/VC_Weert	33	497.31341552734375
2462	Julie_Augustyniak	playsFor	F.C._Indiana	Atlanta_Beat_(WUSA)	3	273.6365051269531
2463	Marcinho_Guerreiro	playsFor	Grêmio_Esportivo_Novorizontino	Ituano_Futebol_Clube	15	58.40806198120117
2464	Leandro_Guaita	isAffiliatedTo	U.S._Poggibonsi	Vicenza_Calcio	10	119.95601654052734
2465	Gary_Barlow	hasMusicalRole	wordnet_keyboard_103614007	wordnet_piano_103928116	4	3092.08837890625
2466	Keelin_Winters	isAffiliatedTo	Seattle_Reign_FC	Boston_Breakers_(WPSL_Elite)	13	536.8140258789062
2467	Sam_Fletcher_(soccer)	isAffiliatedTo	Harrison_F.C.	Independent_(politician)	149	212.4623260498047
2468	Udinese_Calcio	isLocatedIn	Siena	Udine	199	100.08319854736328
2469	Christopher_Sullivan_(soccer)	isAffiliatedTo	University_of_Tampa	US_Joué-lès-Tours	7	172.44656372070312
2470	Anthony_Higgins_(actor)	actedIn	The_Cold_Room	The_Bride_(film)	408	755.580078125
2471	Javier_Cámpora	isAffiliatedTo	Club_Deportes_Concepción	Centro_Atlético_Fénix	12	75.30870056152344
2472	Gareth_Seddon	playsFor	Padiham_F.C.	Worcester_City_F.C.	11	168.949462890625
2473	Dean_Evans	playsFor	Sham_Shui_Po_SA	Kitchee_SC	5	3265.1552734375
2474	de/Tanja_Wörle	isAffiliatedTo	Germany_women's_national_football_team	Hamburger_SV	81	272.8426818847656
2475	Andrzej_Rudy	isAffiliatedTo	FC_Viktoria_Köln	de/SCB_Viktoria_Köln	108	106.11795806884766
2476	Hermanni_Vuorinen	isAffiliatedTo	AC_Allianssi	R._Charleroi_S.C.	11	887.1113891601562
2477	Can_Arat	playsFor	İstanbul_Başakşehir_F.K.	Sivasspor	9	54.2570915222168
2478	Gerardo_Torrado	isAffiliatedTo	Mexico_national_under-17_football_team	Polideportivo_Ejido	11	136.5966796875
2479	Elionar_Bombinha	isAffiliatedTo	Sorriso_Esporte_Clube	Agremiação_Sportiva_Arapiraquense	38	173.39535522460938
2480	University_of_Alaska_System	isLocatedIn	Juneau,_Alaska	Alaska	5	84.90403747558594
2481	Martin_Clark_(footballer,_born_1968)	playsFor	Armadale_Thistle_F.C.	Clyde_F.C.	9	37.62735366821289
2482	Adelaide_of_Susa	isMarriedTo	Otto_I,_Count_of_Savoy	Otto_I,_Count_of_Savoy	1	204.65113830566406
2483	Peter_Cormack	playsFor	Scotland_national_football_team	Heart_of_Midlothian_F.C.	7	453.623291015625
2484	Marino_Rahmberg	isAffiliatedTo	BK_Forward	IFK_Göteborg	19	2823.30224609375
2485	Srdjan_Luchin	playsFor	FC_Politehnica_II_Timișoara	FC_Dinamo_București	5	131.57533264160156
2486	André_Martins	isAffiliatedTo	Real_Sport_Clube	Sporting_Clube_de_Portugal	6	361.5103759765625
2487	John_Warner	livesIn	Alexandria,_Virginia	Virginia	58	674.1415405273438
2488	Alo_Bärengrub	isAffiliatedTo	FC_Warrior_Valga	FC_Lelle	7	1267.389892578125
2489	Henry_Fonda	hasWonPrize	Golden_Globe_Award	Academy_Award_for_Best_Actor	4	303.5632629394531
2490	Antony_Hewish	hasGender	male	male	1	1771.037841796875
2491	Vilard_Normcharoen	playsFor	Thailand_national_futsal_team	Singhtarua_F.C.	4	718.0221557617188
2492	Bob_Newhart	influences	Conan_O'Brien	Ellen_DeGeneres	1402	140.0474395751953
2493	Christoph_Dabrowski	playsFor	VfL_Bochum_II	SV_Werder_Bremen	4	66.82022857666016
2494	Kamel_Chafni	isAffiliatedTo	AJ_Auxerre	L.B._Châteauroux	13	801.1471557617188
2495	Claude_Vilgrain	isAffiliatedTo	SC_Herisau	Hershey_Bears	49	805.2490844726562
2496	Michael_Preetz	playsFor	1._FC_Saarbrücken	Hertha_BSC	8	78.24513244628906
2497	Sergey_Grishin_(footballer,_born_1973)	isAffiliatedTo	FC_Terek_Grozny	STsOP_Kislovodsk	8	35.8079948425293
2498	Admir_Bilibani	isAffiliatedTo	FC_Stade_Nyonnais	FC_Lausanne-Sport	8	486.0728454589844
2499	Hugo_Miranda_(footballer)	isAffiliatedTo	Club_Sport_Colombia	Total_Chalaco	7	192.5301971435547
2500	Peter_Neururer	isAffiliatedTo	FC_Gütersloh_2000	Kickers_Offenbach	40	253.44485473632812
2501	Van_Johnson	diedIn	Newport,_Rhode_Island	Nyack,_New_York	1153	887.3720092773438
2502	Anatoli_Bashashkin	playsFor	Soviet_Union_national_football_team	PFC_CSKA_Moscow	4	287.75006103515625
2503	Frank_van_Hattum	isAffiliatedTo	Manurewa_AFC	University_of_Auckland	5	857.0294799804688
2504	Claudio_Ramiadamanana	wasBornIn	Paris	Antananarivo	2	2341.322021484375
2505	Mohammad_Mayeli_Kohan	playsFor	Malavan_F.C.	Iran_national_football_team	4	374.7406921386719
2506	Richard_Berry_(actor)	actedIn	Inglourious_Basterds	Mayrig	2032	87.12079620361328
2507	Tengku_Mohd_Adam_Tengku_Mohd_Rosly	isAffiliatedTo	Shahzan_Muda_F.C.	Perlis_FA	5	137.4012451171875
2508	Shane_Webb	wasBornIn	Sydney	Melbourne	4	2066.678466796875
2509	Alan_Birchenall	playsFor	Sheffield_United_F.C.	Luton_Town_F.C.	12	86.14059448242188
2510	Alexander_Pushkin	influences	Alexander_Blok	Mihai_Eminescu	312	275.0277099609375
2511	Francesco_Scardina	playsFor	Vicenza_Calcio	PAOK_FC	9	122.23074340820312
2512	Greg_Howes	playsFor	Seattle_Sounders_FC_U-23	Stetson_University	11	183.10926818847656
2513	Brayan_Angulo	playsFor	Deportivo_de_La_Coruña	Leixões_S.C.	8	69.99885559082031
2514	Dario_Damjanović	playsFor	FK_Modriča	FK_Radnički_Obrenovac	9	147.54981994628906
2515	Dmytro_Yesin	playsFor	FC_Shakhtar-2_Donetsk	FC_Shakhtar-3_Donetsk	5	291.07489013671875
2516	Cristian_Díaz	wasBornIn	Buenos_Aires	Buenos_Aires	1	127.50074005126953
2517	Tommy_Wright_(footballer,_born_1963)	wasBornIn	Belfast	Belfast	1	82.7791976928711
2518	Jeff_Kenna	isAffiliatedTo	Republic_of_Ireland_national_football_team	Republic_of_Ireland_national_under-21_football_team	6	234.8530731201172
2519	Noel_Cantwell	hasGender	male	male	1	3822.978271484375
2520	Sam_Adkins_(footballer)	playsFor	Leamington_F.C.	Evesham_United_F.C.	6	56.73574447631836
2521	Arash_Borhani	isAffiliatedTo	PAS_Tehran_F.C.	Iran_national_football_team	6	162.2201690673828
2522	Christer_Warren	isAffiliatedTo	Winchester_City_F.C.	New_Milton_Town_F.C.	6	518.9708251953125
2523	Giuseppe_Mascara	playsFor	A.S.D._Battipagliese	A.C._Perugia_Calcio	10	107.07736206054688
2524	Dick_Krzywicki	isAffiliatedTo	Scunthorpe_United_F.C.	West_Bromwich_Albion_F.C.	6	51.57513427734375
2525	Barbara_Rush	actedIn	Moon_of_the_Wolf	The_Black_Shield_of_Falworth	523	816.8135986328125
2526	Vladimirs_Koļesņičenko	playsFor	FK_Venta	FC_Chornomorets_Odesa	7	326.4789123535156
2527	Trøndelag	isLocatedIn	Nord-Trøndelag	Sør-Trøndelag	5	19.2868595123291
2528	Samuel_Wilson_(footballer)	isAffiliatedTo	Nicaragua_national_football_team	Real_Estelí_F.C.	3	315.77099609375
2529	Jörg_Heinrich	playsFor	Frankfurter_FC_Viktoria	Ludwigsfelder_FC	3	220.46304321289062
2530	Zanjan,_Iran	isLocatedIn	Zanjan_County	Zanjan_Province	3	453.8016052246094
2531	Sylvestre_Ntibantunganya	playsFor	Ravenna_F.C.	Olympique_de_Marseille	84	160.84213256835938
2532	Jukka_Koskinen_(footballer)	isAffiliatedTo	Reipas_Lahti	MYPA	5	135.89297485351562
2533	Enrique_Mateos	playsFor	Real_Madrid_C.F.	Sevilla_FC	7	106.48905181884766
2534	Francisco_Copado	isAffiliatedTo	Hamburger_SV	RCD_Mallorca	8	1255.9527587890625
2535	Michal_Daněk	isAffiliatedTo	Czech_Republic_national_under-17_football_team	FC_Baník_Ostrava	10	142.81637573242188
2536	Simen_Brenne	playsFor	Moss_FK	Lillestrøm_SK	7	10735.138671875
2537	pl/Marek_Zub	wasBornIn	Łódź	Tomaszów_Lubelski	3001	200.30389404296875
2538	Lau_Nim_Yat	isAffiliatedTo	Workable_FC	Sun_Pegasus_FC	9	3569.656005859375
2539	Franck_Passi	hasGender	male	male	1	5895.49609375
2540	Samar_Mubarakmand	graduatedFrom	University_of_Oxford	Government_College_University,_Lahore	3	1672.03271484375
2541	Volodymyr_Kilikevych	isAffiliatedTo	FC_Illichivets-2_Mariupol	FC_Iskra-Stal	6	140.87258911132812
2542	Esteban_Cambiasso	playsFor	Argentina_national_under-20_football_team	Club_Atlético_Independiente	9	50.77878189086914
2543	Matty_Blair	playsFor	Redditch_United_F.C.	Northampton_Town_F.C.	42	202.05007934570312
2544	Hulk_(footballer)	playsFor	São_Paulo_FC	FC_Zenit_Saint_Petersburg	12	313.3710632324219
2545	Risaralda_Department	isLocatedIn	Andean_Natural_Region,_Colombia	Colombia	9	553.71728515625
2546	Alain_Geiger	isAffiliatedTo	Neuchâtel_Xamax	FC_Aarau	20	193.6935577392578
2547	Diego_Scotti	isAffiliatedTo	Miramar_Misiones	Club_Olimpia	11	442.8808898925781
2548	Battle_of_Pułtusk	happenedIn	Pułtusk	Kingdom_of_Bavaria	23	54.3160400390625
2549	Edmur_Ribeiro	playsFor	Vitória_S.C.	Brazil_national_football_team	10	92.6884994506836
2550	Giovanni_Degni	playsFor	S.S._Alba-Audace_Roma	A.S._Roma	4	177.3907928466797
2551	Adílio	playsFor	Bacabal_Esporte_Clube	Boavista_Sport_Club	12	317.955810546875
2552	Eric_Rogers_(composer)	wroteMusicFor	Carry_On_(franchise)	Carry_On_Up_the_Jungle	24	141.50531005859375
2553	Kemalettin_Şentürk	isAffiliatedTo	MKE_Kırıkkalespor	Kayseri_Erciyesspor	29	130.15867614746094
2554	Gregorio_Torres	playsFor	Santos_Laguna	Daejeon_Citizen_FC	7	749.8076782226562
2555	Slavko_Matić	playsFor	Pegah_F.C.	FK_BASK	8	101.94247436523438
2556	Lau_Chi_Keung	isAffiliatedTo	Hong_Kong_national_under-23_football_team	Double_Flower_FA	5	202.54039001464844
2557	Nebojša_Šćepanović	playsFor	Kozani_F.C.	Paniliakos_F.C.	8	53.710445404052734
2558	Nikola_Mikelini	hasGender	male	male	1	8406.4189453125
2559	Kent_Nielsen	isAffiliatedTo	Denmark_national_football_team	AC_Horsens	23	1399.151611328125
2560	Mick_Cooke_(football_manager)	isAffiliatedTo	Bluebell_United_F.C.	Republic_of_Ireland_national_under-19_football_team	7	143.9463348388672
2561	Gaston_Mobati	isAffiliatedTo	FC_Montceau_Bourgogne	AS_Beauvais_Oise	5	264.8969421386719
2562	José_Luis_Capdevila	isAffiliatedTo	Real_Murcia	Hércules_CF	14	282.0851745605469
2563	Attila_Polonkai	isAffiliatedTo	Rákospalotai_EAC	Videoton_FC	9	286.7137756347656
2564	Somnath_Bharadwaj	graduatedFrom	Indian_Institute_of_Technology_Kharagpur	Indian_Institute_of_Science	26	34.673343658447266
2565	Marcelo_Espina	playsFor	Racing_de_Santander	Club_Atlético_Lanús	8	272.7972717285156
2566	Silicon_Valley_Monterey_Bay_Council	isLocatedIn	San_Benito_County,_California	United_States	8	64.81362915039062
2567	Hamelin	isLocatedIn	Hamelin-Pyrmont	Lower_Saxony	5	303.080322265625
2568	Finlay_Currie	wasBornIn	London	Edinburgh	32	1133.6392822265625
2569	Zhengzhou_Xinzheng_International_Airport	isConnectedTo	Guiyang_Longdongbao_International_Airport	Hohhot_Baita_International_Airport	21	53.55817413330078
2570	Bacău_County	isLocatedIn	Nord-Est_(development_region)	Moldavia	10	188.6494598388672
2571	Yves_Lenaerts	hasGender	male	male	1	1495.303955078125
2572	Dan_Antoniuk	hasGender	male	male	1	5693.47265625
2573	Manisha_Koirala	actedIn	Indian_(1996_film)	Saudagar_(1991_film)	325	194.99949645996094
2574	Carlos_Esteban_Frontini	isAffiliatedTo	Clube_de_Regatas_Brasil	Santos_FC	23	107.36986541748047
2575	Joe_Devera	isAffiliatedTo	Welwyn_Garden_City_F.C.	Barnet_F.C.	4	86.50248718261719
2576	Danijel_Brezič	isAffiliatedTo	NK_Rudar_Velenje	Slovenia_national_football_team	13	325.15167236328125
2577	Ismail_Isa	playsFor	PFC_Haskovo	FC_Sheriff_Tiraspol	11	1894.346923828125
2578	Hussain_Salman	playsFor	Al-Shabab_Club_(Manama)	Al-Muharraq_SC	4	148.1634979248047
2579	Danny_Lorenz	hasGender	male	male	1	5858.4931640625
2580	Roselyne_Bachelot	hasChild	Roselyne_Bachelot	Serge_Lepeltier	42	96.22557830810547
2581	Demba_Savage	playsFor	Gambia_Ports_Authority_F.C.	Gambia_national_football_team	4	335.3257751464844
2582	Luca_Siligardi	playsFor	Unione_Triestina_2012_S.S.D.	Inter_Milan	7	126.17861938476562
2583	Mike_Barten	playsFor	SV_Werder_Bremen_II	FC_Oberneuland	3	237.90769958496094
2584	Craig_Patrick	isAffiliatedTo	California_Golden_Seals	de/Tulsa_Oilers_(Original)	38	1074.04736328125
2585	Anthony_Šerić	isAffiliatedTo	Croatia_national_football_team	H.N.K._Hajduk_Split	14	389.4364318847656
2586	Mark_O'Connor_(footballer)	isAffiliatedTo	Republic_of_Ireland_national_under-21_football_team	Queens_Park_Rangers_F.C.	7	53.46533203125
2587	Ihor_Oshchypko	isAffiliatedTo	FC_Shakhtar-3_Donetsk	FC_Arsenal_Kyiv	7	383.03753662109375
2588	Collectivity_of_Saint_Martin	hasNeighbor	Belgium	Spain	10	2833.755126953125
2589	Arunachal_Pradesh	isLocatedIn	United_States	India	4	103.39168548583984
2590	Todor_Kyuchukov	playsFor	FC_Kom_Berkovitsa	PFC_Rodopa_Smolyan	13	1559.7503662109375
2591	Tambov_Oblast	hasCapital	Tambov	Tambov	1	170.39630126953125
2592	Philippe_Coutinho	playsFor	Brazil_national_under-17_football_team	Brazil_national_football_team	7	29.426462173461914
2593	Paweł_Bugała	isAffiliatedTo	Avia_Świdnik	Wawel_Kraków	141	138.71728515625
2594	Tony_Woodcock	isAffiliatedTo	Nottingham_Forest_F.C.	1._FC_Köln	11	103.26161193847656
2595	Wilhelm_Keitel	wasBornIn	Nuremberg	Bad_Gandersheim	9502	72.91172790527344
2596	Abraham_Maslow	hasGender	male	male	1	1189.8983154296875
2597	Ilias_Anastasakos	isAffiliatedTo	AEK_Athens_F.C.	Ergotelis_F.C.	12	192.0310516357422
2598	Dennis_Wit	isAffiliatedTo	Baltimore_Bays_(1972–73)	Jacksonville_Tea_Men	7	928.5682983398438
2599	Chazz_Palminteri	actedIn	Oscar_(1991_film)	Stuart_Little_(film)	1392	149.395263671875
2600	Hal_Needham	directed	Stroker_Ace	The_Cannonball_Run	27	1523.2186279296875
2601	Rudis_Corrales	playsFor	C.D._Águila	El_Salvador_national_under-23_football_team	6	145.6660919189453
2602	Neto_(footballer)	hasGender	male	male	1	1211.1009521484375
2603	Imizu,_Toyama	isLocatedIn	Toyama_Prefecture	Honshu	7	179.44793701171875
2604	Andrea_Guerra_(footballer)	hasGender	male	male	1	289.6463317871094
2605	Ben_Teekloh	playsFor	International_Allies_F.C.	FC_Astra_Giurgiu	9	979.695068359375
2606	Killingly,_Connecticut	isLocatedIn	Quiet_Corner	Connecticut	4	4983.71728515625
2607	HB_Studios	isLocatedIn	Canada	Nova_Scotia	34	16974.162109375
2608	Leif_Nielsen	isAffiliatedTo	Houston_Stars	Denmark_national_under-19_football_team	7	2961.52685546875
2609	Mehmet_Batdal	isAffiliatedTo	Bucaspor	İstanbul_Büyükşehir_Belediyespor_(football)	10	1393.6170654296875
2610	Ladislav_Novák	hasGender	male	male	1	220.5191650390625
2611	Jackie_Williams_(footballer_born_1911)	isAffiliatedTo	Llanelli_A.F.C.	Wrexham_F.C.	6	54.94542694091797
2612	Alexander_Goldenweiser_(anthropologist)	playsFor	GKS_Bełchatów	Ruch_Chorzów	21	345.73321533203125
2613	Clive_Allen	playsFor	Queens_Park_Rangers_F.C.	England_national_football_team	12	132.54798889160156
2614	Sergei_Gerasimov_(film_director)	hasWonPrize	USSR_State_Prize	Lenin_Komsomol_Prize	74	95.72929382324219
2615	Giordano_Bruno	influences	Gottfried_Wilhelm_Leibniz	James_Joyce	66	28.128007888793945
2616	Ali_Larter	actedIn	Crazy_(2007_film)	Final_Destination_(film)	23	738.5953369140625
2617	David_Sánchez_Rodríguez	playsFor	FC_Barcelona	Elche_CF	13	41.1701545715332
2618	Michel_Gafour	isAffiliatedTo	GS_Consolat	SO_Cassis_Carnoux	3	947.9393310546875
2619	Nuno_Reis	wasBornIn	Lisbon	Murten	6869	966.849609375
2620	Rémi_Maréval	playsFor	Gazélec_Ajaccio	FC_Nantes	6	127.69329833984375
2621	Paul_Newman	actedIn	Rachel,_Rachel	Cars_(film)	2700	2668.615478515625
2622	Néstor_Ortigoza	playsFor	San_Lorenzo_de_Almagro	Emirates_Club	4	60.58361053466797
2623	John_Ruskin	influences	Joseph_Southall	Marcel_Proust	117	1933.1285400390625
2624	Evgheni_Hmaruc	playsFor	FC_Tighina	FC_Dinamo-Auto_Tiraspol	4	2335.76416015625
2625	Ruben_Pereira	isAffiliatedTo	Uruguay_national_football_team	Danubio_F.C.	5	382.90606689453125
2626	Nicola_Zanini	playsFor	U.S._Pistoiese_1921	Mantova_F.C.	14	218.1549835205078
2627	Daniele_Galloppa	playsFor	Italy_national_under-19_football_team	Parma_F.C.	9	57.54998016357422
2628	James_Bryant_Conant	hasWonPrize	Medal_for_Merit	Medal_of_Freedom	23	329.22265625
2629	Neil_Adams_(footballer)	hasGender	male	male	1	594.2576293945312
2630	Nakhon_Si_Thammarat	isLocatedIn	Thailand	Nakhon_Si_Thammarat_Province	6976	52.89264678955078
2631	Jon_Sunderland	playsFor	Whitley_Bay_F.C.	Ashington_A.F.C.	9	267.6864013671875
2632	Nick_Theslof	playsFor	Orange_County_Blue_Star	UCLA_Bruins	5	2083.83935546875
2633	Pablo_Piatti	isAffiliatedTo	Club_Estudiantes_de_La_Plata	Argentina_national_football_team	7	77.31098175048828
2634	David_Norman_(soccer)	playsFor	Winnipeg_Fury	University_College_Dublin_A.F.C.	5	424.7540588378906
2635	Saarde_Parish	isLocatedIn	Estonia	Pärnu_County	8	11343.7470703125
2636	W._H._Auden	influences	Stephen_Rowe_(poet)	Delmore_Schwartz	189	92.87041473388672
2637	John_Deans	isAffiliatedTo	Motherwell_F.C.	Scotland_national_football_team	8	182.44105529785156
2638	Anastasios_Katsabis	playsFor	Acharnaikos_F.C.	Greece_national_football_team	5	304.735107421875
2639	Mick_Harford	isAffiliatedTo	Derby_County_F.C.	A.F.C._Wimbledon	92	153.11231994628906
2640	Márcio_Roberto_dos_Santos	isAffiliatedTo	Grêmio_Esportivo_Novorizontino	Sport_Club_Internacional	14	64.95111846923828
2641	Bernard_Campan	actedIn	Les_Trois_Frères	Les_Trois_Frères	1	295.7080383300781
2642	Samuel_Inkoom	playsFor	Sekondi_Hasaacas_F.C.	Asante_Kotoko_SC	7	313.75079345703125
2643	M._T._Vasudevan_Nair	hasWonPrize	Jnanpith_Award	Kerala_Sahitya_Akademi_Award	34	63.03181076049805
2644	James_Pritchett_(footballer)	playsFor	New_Zealand_national_under-17_football_team	Auckland_City_FC	6	34.28413391113281
2645	Orhan_Ak	hasGender	male	male	1	27032.775390625
2646	Reggie_Slater	isAffiliatedTo	Liga_ACB	Portland_Trail_Blazers	92	2305.97314453125
2647	Eduardo_Blandón	isAffiliatedTo	Boyacá_Chicó_F.C.	América_de_Cali	7	146.0883331298828
2648	Jorge_Sampaio	isPoliticianOf	Portugal	Portugal	1	346.773193359375
2649	Jokipojat	isLocatedIn	Finland	Joensuu	620	479.8160400390625
2650	Gerardo_Pelusso	isAffiliatedTo	Colón_F.C.	C.A._Cerro	26	199.83595275878906
2651	Serhiy_Morozov	isAffiliatedTo	FC_Zorya_Luhansk	F.C._Dynamo_Kyiv	12	51.8253059387207
2652	Mirshad_Majedi	playsFor	Iran_national_under-20_football_team	Keshavarz_F.C.	1766	223.13540649414062
2653	Gerald_Glatzmayer	diedIn	Vienna	Schwechat	37	1185.8709716796875
2654	Carlos_Peña_(footballer)	playsFor	FC_Barcelona_B	Spain_national_under-21_football_team	9	80.68209838867188
2655	Haggerty_Award	isLocatedIn	New_York_metropolitan_area	United_States	2	261.516357421875
2656	Daniel_Chitsulo	playsFor	SC_Preußen_Münster	Rot_Weiss_Ahlen	8	434.4400939941406
2657	Lucian_Marinescu	isAffiliatedTo	FC_Rapid_București	Akratitos_F.C.	8	79.9523696899414
2658	Werner_Olk	hasGender	male	male	1	2613.8984375
2659	Rostov-on-Don_Airport	isConnectedTo	Domodedovo_International_Airport	Simferopol_International_Airport	43	26.472579956054688
2660	Saul_Deeney	playsFor	Gresley_F.C.	Notts_County_F.C.	7	245.92857360839844
2661	Ignatyevo_Airport	isConnectedTo	Khabarovsk_Novy_Airport	Qinhuangdao_Shanhaiguan_Airport	183	52.6572265625
2662	Tayfun_Seven	isAffiliatedTo	Alanyaspor	Turgutluspor	15	981.9287109375
2663	Adrian_Foster_(footballer)	isAffiliatedTo	Taunton_Town_F.C.	Frome_Town_F.C.	9	78.65271759033203
2664	Ronaldo_Soares_Giovanelli	isAffiliatedTo	Associação_Atlética_Internacional_(Limeira)	Brazil_national_football_team	12	35.970035552978516
2665	Jack_Randle	isAffiliatedTo	Guildford_City_F.C.	Coventry_City_F.C.	5	175.59019470214844
2666	Brian_Aherne	diedIn	Los_Angeles	Venice,_Florida	34973	225.75723266601562
2667	Madurai_district	isLocatedIn	Tamil_Nadu	India	3	536.8355102539062
2668	Mickaël_Buscher	isAffiliatedTo	CS_Hammam-Lif	Gretna_F.C.	6	680.96728515625
2669	David_Revivo	isAffiliatedTo	Maccabi_Yavne_F.C.	Israel_national_football_team	9	125.45484924316406
2670	Bira_Dembélé	isAffiliatedTo	CS_Sedan_Ardennes	UJA_Maccabi_Paris_Métropole	5	347.28668212890625
2671	Kelheim_(district)	isLocatedIn	Kelheim	Bavaria	5	144.59918212890625
2672	Nemanja_Milisavljević	playsFor	FK_Rabotnički	FK_Vardar	8	19.895519256591797
2673	Ronnie_Coyle	playsFor	Albion_Rovers_F.C.	Raith_Rovers_F.C.	9	102.33634948730469
2674	Municipality_of_Divača	isLocatedIn	nl/Sežana_(gemeente)	Obalno-kraška_Statistical_Region	5	118.69747161865234
2675	Bujica	isAffiliatedTo	Estrela_do_Norte_Futebol_Clube	Botafogo_de_Futebol_e_Regatas	16	105.5147933959961
2676	Michael_Kamen	wroteMusicFor	Lethal_Weapon_3	Venom_(1981_film)	3091	3415.645263671875
2677	Maxwell_Cabelino_Andrade	isAffiliatedTo	Brazil_national_under-23_football_team	AFC_Ajax	8	440.2090759277344
2678	Roger_Corman	directed	The_Raven_(1963_film)	The_Undead_(film)	12	75.84085083007812
2679	John_Williams	wroteMusicFor	Hook_(film)	Presumed_Innocent_(film)	742	2350.94091796875
2680	René_Marsiglia	isAffiliatedTo	R.C._Lens	Sporting_Toulon_Var	3	274.07684326171875
2681	Terry_Boss	playsFor	Puerto_Rico_national_football_team	Cascade_Surge	9	1740.597412109375
2682	André_Gumprecht	playsFor	Lake_Macquarie_City_FC	Parramatta_Power_SC	3	259.19049072265625
2683	Jack_Taylor_(Scottish_footballer)	isAffiliatedTo	South_Liverpool_F.C.	Scotland_national_football_team	6	113.98587036132812
2684	Tom_Jennings_(footballer)	playsFor	Bangor_City_F.C.	Raith_Rovers_F.C.	5	59.2681884765625
2685	Lorne_Greene	diedIn	Los_Angeles	Santa_Monica,_California	4	382.3763732910156
2686	Elton_Martins	isAffiliatedTo	Antequera_CF	FK_Teleoptik	8	752.3935546875
