     	head                                                   	relation            	pred_tail                                                       	true_tail                                             	rank  	ppls
2207 	William_Gallas                                         	isAffiliatedTo      	France_national_under-21_football_team                          	France_national_under-21_football_team                	1     	61.711151123046875
2208 	Daniel_Marques_da_Silva                                	isAffiliatedTo      	Grêmio_Barueri_Futebol                                          	Paraná_Clube                                          	15    	22.403959274291992
2209 	Vladimir_Nabokov                                       	influences          	Vladimir_Nabokov                                                	Ismail_Kadare                                         	88    	17.127593994140625
2210 	Thomas_Rohrbach                                        	hasGender           	male                                                            	male                                                  	1     	509.7434997558594
2211 	Rhodes_International_Airport                           	isConnectedTo       	Brussels_South_Charleroi_Airport                                	Sitia_Public_Airport                                  	136   	63.46320343017578
2212 	Ljubomir_Fejsa                                         	isAffiliatedTo      	Serbia_national_football_team                                   	FK_Hajduk_Kula                                        	7     	36.964378356933594
2213 	Robbie_Findley                                         	isAffiliatedTo      	Colorado_Rapids_U-23                                            	United_States_national_soccer_team                    	10    	84.54149627685547
2214 	Theo_Walcott                                           	hasGender           	male                                                            	male                                                  	1     	614.8566284179688
2215 	Lasse_Heinze                                           	isAffiliatedTo      	FC_Midtjylland                                                  	Silkeborg_IF                                          	5     	56.2445068359375
2216 	Alex_Pearce                                            	isAffiliatedTo      	Scotland_national_under-19_football_team                        	Scotland_national_under-21_football_team              	8     	114.15046691894531
2217 	Ben_Tozer                                              	hasGender           	male                                                            	male                                                  	1     	4257.35107421875
2218 	Leandro_Fonseca_(footballer_born_1975)                 	playsFor            	Yverdon-Sport_FC                                                	FC_Carl_Zeiss_Jena                                    	16    	39.91573715209961
2219 	Kieran_Charnock                                        	playsFor            	Morecambe_F.C.                                                  	Peterborough_United_F.C.                              	12    	25.22739028930664
2220 	Claudio_Milar                                          	isAffiliatedTo      	Grêmio_Esportivo_Brasil                                         	Associação_Atlética_Portuguesa_(Santos)               	17    	67.64083862304688
2221 	Mark_Newson                                            	playsFor            	Barnet_F.C.                                                     	Aylesbury_United_F.C.                                 	134   	38.268070220947266
2222 	Samir_El_Moussaoui                                     	playsFor            	SVV_Scheveningen                                                	SVV_Scheveningen                                      	1     	85.46363830566406
2223 	Marcus_du_Sautoy                                       	worksAt             	University_of_Cambridge                                         	University_of_Oxford                                  	2     	92.3484115600586
2224 	Radomir_Todorov                                        	isAffiliatedTo      	PFC_Naftex_Burgas                                               	Baku_FC                                               	5     	126.38317108154297
2225 	Monique_Wittig                                         	isCitizenOf         	United_States                                                   	France                                                	3     	99.62239837646484
2226 	Baie-Comeau_Airport                                    	isConnectedTo       	Sept-Îles_Airport                                               	Sept-Îles_Airport                                     	1     	27.328073501586914
2227 	Diego_Aguirre                                          	isAffiliatedTo      	Peñarol                                                         	Al_Rayyan_SC                                          	225   	36.814781188964844
2228 	Daigo_Kobayashi                                        	hasGender           	male                                                            	male                                                  	1     	397.2556457519531
2229 	Alberto_Marchetti                                      	playsFor            	Novara_Calcio                                                   	Udinese_Calcio                                        	6     	28.997756958007812
2230 	Wellington_Sánchez                                     	isAffiliatedTo      	Técnico_Universitario                                           	Universidad_Católica_del_Ecuador                      	7     	29.232332229614258
2231 	Simone_Fautario                                        	playsFor            	U.S._Pistoiese_1921                                             	S.S.D._Pro_Sesto_Calcio                               	6     	122.06818389892578
2232 	David_Bryson                                           	hasGender           	male                                                            	male                                                  	1     	1896.543212890625
2233 	Deep_End_(film)                                        	isLocatedIn         	West_Germany                                                    	United_Kingdom                                        	5     	148.72996520996094
2234 	Aleksei_Vladimirovich_Semyonov                         	playsFor            	FC_Nosta_Novotroitsk                                            	FC_Petrotrest_Saint_Petersburg                        	71    	12.549450874328613
2235 	Kenji_Arai                                             	isAffiliatedTo      	Albirex_Niigata_Singapore_FC                                    	Warriors_F.C.                                         	4     	100.88990783691406
2236 	Danny_Granville                                        	playsFor            	Crystal_Palace_F.C.                                             	Leeds_United_A.F.C.                                   	10    	34.37980651855469
2237 	Battle_of_Morotai                                      	happenedIn          	Dutch_East_Indies                                               	Pacific_Ocean                                         	13    	125.78897094726562
2238 	Kevin_Amuneke                                          	isAffiliatedTo      	C.D._Tondela                                                    	S.L._Benfica                                          	15    	115.65634155273438
2239 	H._P._Lovecraft                                        	influences          	Hideyuki_Kikuchi                                                	Robert_Bloch                                          	344   	75.36664581298828
2240 	Pavel_Veleba                                           	wasBornIn           	Prague                                                          	Roudnice_nad_Labem                                    	40    	45.00534439086914
2241 	Shemp_Howard                                           	actedIn             	Punchy_Cowpunchers                                              	Pardon_My_Backfire                                    	68    	1496.5787353515625
2242 	Russellville,_Arkansas                                 	isLocatedIn         	Arkansas                                                        	Pope_County,_Arkansas                                 	45    	21.00921630859375
2243 	Peter_Odemwingie                                       	isAffiliatedTo      	Bendel_Insurance_F.C.                                           	Lille_O.S.C.                                          	11    	85.08917236328125
2244 	Leonid_Hurwicz                                         	hasGender           	male                                                            	male                                                  	1     	474.4732360839844
2245 	Neale_Cooper                                           	playsFor            	Dunfermline_Athletic_F.C.                                       	Aberdeen_F.C.                                         	7     	28.844982147216797
2246 	José_Bello_Amigo                                       	playsFor            	Bankstown_Berries_FC                                            	Marconi_Stallions_FC                                  	7     	221.11883544921875
2247 	Ali_Bouafia                                            	isAffiliatedTo      	RC_Strasbourg                                                   	Algeria_national_football_team                        	39    	1184.4305419921875
2248 	Marijan_Brnčić                                         	isAffiliatedTo      	K.S.V._Waregem                                                  	NK_Trešnjevka                                         	2     	66.86026000976562
2249 	Leandro_Lourenço_Franco                                	isAffiliatedTo      	León_de_Huánuco                                                 	Rio_Branco_Sport_Club                                 	11    	79.87520599365234
2250 	Geir_Ludvig_Fevang                                     	isAffiliatedTo      	FK_Haugesund                                                    	Sandefjord_Fotball                                    	4     	93.10102844238281
2251 	Bent_Skammelsrud                                       	playsFor            	Frigg_Oslo_FK                                                   	Norway_national_football_team                         	4     	431.7483825683594
2252 	Joeano                                                 	hasGender           	male                                                            	male                                                  	1     	10055.83203125
2253 	Tiago_Calvano                                          	isAffiliatedTo      	Minnesota_United_FC                                             	FC_Barcelona_B                                        	12    	188.9508819580078
2254 	Andrea_Gaveglia                                        	isAffiliatedTo      	S.S._Ebolitana_1925                                             	S.S.C._Giugliano                                      	7     	333.8194580078125
2255 	Leysin                                                 	isLocatedIn         	Switzerland                                                     	Aigle_District                                        	400   	106.32238006591797
2256 	Tim_Thomas_(ice_hockey)                                	isAffiliatedTo      	Dallas_Stars                                                    	Oulun_Kärpät                                          	40    	96.38166809082031
2257 	Archie_Stark                                           	wasBornIn           	Kearny,_New_Jersey                                              	Glasgow                                               	7     	30.480106353759766
2258 	Sam_Hinds                                              	graduatedFrom       	University_of_St._Gallen                                        	University_of_New_Brunswick                           	1082  	52.12307357788086
2259 	Gordon_Douglas_(director)                              	created             	Bored_of_Education                                              	The_Housekeeper's_Daughter                            	1399  	289.7292175292969
2260 	Daniel_Solsona                                         	playsFor            	UE_Sant_Andreu                                                  	RCD_Espanyol                                          	9     	201.6870880126953
2261 	Komi_Republic                                          	isLocatedIn         	Syktyvkar                                                       	Northwestern_Federal_District                         	19    	51.53265380859375
2262 	Rachel_Unitt                                           	isAffiliatedTo      	England_women's_national_football_team                          	Birmingham_City_L.F.C.                                	2     	76.21563720703125
2263 	Wilfried_Dalmat                                        	playsFor            	FC_Nantes                                                       	Grenoble_Foot_38                                      	18    	189.4213104248047
2264 	Donald_Tusk                                            	hasWonPrize         	Order_of_the_White_Eagle_(Poland)                               	Order_of_the_Sun_of_Peru                              	29    	54.60499572753906
2265 	Whippany,_New_Jersey                                   	isLocatedIn         	Morris_County,_New_Jersey                                       	United_States                                         	3     	10.73328971862793
2266 	Darren_Beckford                                        	isAffiliatedTo      	Oldham_Athletic_A.F.C.                                          	Preston_North_End_F.C.                                	12    	23.88348960876465
2267 	Firehouse_Dog                                          	isLocatedIn         	United_States                                                   	United_States                                         	1     	98.02548217773438
2268 	Néstor_Fabbri                                          	isAffiliatedTo      	Argentina_national_football_team                                	Club_Atlético_Lanús                                   	6     	48.32651901245117
2269 	Wabasha_County,_Minnesota                              	isLocatedIn         	Minnesota                                                       	Wabasha,_Minnesota                                    	42    	31.79355239868164
2270 	Miguel_Barreto                                         	playsFor            	Central_Córdoba_de_Rosario                                      	Instituto_Atlético_Central_Córdoba                    	8     	32.47265625
2271 	François_Lemasson                                      	isAffiliatedTo      	AS_Cannes                                                       	Montpellier_HSC                                       	10    	164.4983367919922
2272 	Kevin_Lisbie                                           	playsFor            	Charlton_Athletic_F.C.                                          	Colchester_United_F.C.                                	11    	46.664634704589844
2273 	Danny_Elfman                                           	wroteMusicFor       	Pee-wee's_Big_Adventure                                         	Summer_School_(1987_film)                             	2512  	21.701318740844727
2274 	Waddy_Wachtel                                          	hasMusicalRole      	wordnet_vocal_music_107282006                                   	wordnet_piano_103928116                               	3     	2849.983642578125
2275 	Henry_Cornelius                                        	edited              	The_Four_Feathers_(1939_film)                                   	The_Ghost_Goes_West                                   	82    	146.7986297607422
2276 	Ronnie_McKinnon                                        	isAffiliatedTo      	Durban_United_F.C.                                              	Scottish_Football_League_XI                           	4     	58.06607437133789
2277 	Givi_Kvaratskhelia                                     	playsFor            	Georgia_national_football_team                                  	Skonto_FC                                             	14    	52.51713180541992
2278 	Vlatko_Đolonga                                         	playsFor            	NK_Uskok                                                        	Deportivo_Alavés                                      	10    	282.1373596191406
2279 	Jim_Herriot                                            	isAffiliatedTo      	Scottish_Football_League_XI                                     	Aston_Villa_F.C.                                      	11    	468.9336242675781
2280 	Jamie_Winter                                           	playsFor            	Broughty_Athletic_F.C.                                          	Leeds_United_A.F.C.                                   	7     	72.23701477050781
2281 	John_Cornforth_(footballer)                            	playsFor            	Doncaster_Rovers_F.C.                                           	Exeter_City_F.C.                                      	12    	18.01650619506836
2282 	William_Hoy                                            	edited              	Watchmen_(film)                                                 	A_Man_Apart                                           	3174  	556.0137939453125
2283 	Shenzhen_Bao'an_International_Airport                  	isConnectedTo       	Zhengzhou_Xinzheng_International_Airport                        	Quanzhou_Jinjiang_Airport                             	35    	18.137235641479492
2284 	Mixu_Paatelainen                                       	playsFor            	Finland_national_football_team                                  	St._Mirren_F.C.                                       	12    	65.58464050292969
2285 	Léa_Le_Garrec                                          	playsFor            	France_women's_national_under-19_football_team                  	Évreux_FC                                             	11019 	25.477787017822266
2286 	Feridun_Sungur                                         	playsFor            	Giresunspor                                                     	Elazığspor                                            	8     	127.66730499267578
2287 	Barry_Horne_(footballer)                               	playsFor            	Birmingham_City_F.C.                                            	Huddersfield_Town_F.C.                                	14    	20.629674911499023
2288 	Valeri_Abramidze                                       	playsFor            	FC_Dinamo_Tbilisi                                               	FC_Spartak_Moscow                                     	14    	128.9447021484375
2289 	Ian_Bogie                                              	playsFor            	Wallsend_Boys_Club                                              	Bedlington_Terriers_F.C.                              	5     	390.9200439453125
2290 	Mickaël_Ménétrier                                      	playsFor            	R.E._Virton                                                     	FC_Istres                                             	9     	51.603912353515625
2291 	Elias_Alves_da_Silva                                   	isAffiliatedTo      	Portimonense_S.C._(football_team)                               	Sport_Club_Corinthians_Alagoano                       	13    	30.45194435119629
2292 	Alan_Whittle                                           	playsFor            	Preston_Lions_FC                                                	Sheffield_United_F.C.                                 	8     	351.49700927734375
2293 	Evren_Erdeniz                                          	isAffiliatedTo      	Pazarspor                                                       	MKE_Ankaragücü                                        	5     	264.6742248535156
2294 	Vilnius                                                	isLocatedIn         	Vilnius_County                                                  	Vilnius_District_Municipality                         	2822  	12.806801795959473
2295 	Horacio_Troche                                         	isAffiliatedTo      	Club_Nacional_de_Football                                       	Jaibos_Tampico_Madero                                 	86    	81.99143981933594
2296 	Oleksandr_Chyzhevskyi                                  	playsFor            	FC_Volyn_Lutsk                                                  	FC_Shakhtar_Donetsk                                   	7     	15.56775951385498
2297 	Marko_Pantelić                                         	playsFor            	Red_Star_Belgrade                                               	FK_Obilić                                             	16    	18.282548904418945
2298 	Nikita_Khokhlov_(Kazakhstani_footballer)               	playsFor            	Kazakhstan_national_football_team                               	Kazakhstan_national_under-21_football_team            	4     	11.631484031677246
2299 	Mongolia                                               	hasCapital          	Mongolia                                                        	Ulaanbaatar                                           	12    	1004.1633911132812
2300 	Tomáš_Klouček                                          	wasBornIn           	Tomáš_Klouček                                                   	Prague                                                	34    	13.025861740112305
2301 	Michael_Ritchie_(film_director)                        	directed            	The_Bad_News_Bears                                              	The_Fantasticks_(film)                                	4126  	111.68181610107422
2302 	Battle_of_Río_Salado                                   	happenedIn          	Kingdom_of_León                                                 	Castile_(historical_region)                           	9     	57.81998062133789
2303 	Matthieu_Verschuère                                    	wasBornIn           	Dakar                                                           	Beauvais                                              	36    	104.39551544189453
2304 	Paul_Linger                                            	isAffiliatedTo      	Redbridge_F.C.                                                  	Chelmsford_City_F.C.                                  	11    	82.54940032958984
2305 	Włodzimierz_Lubański                                   	wasBornIn           	Zabrze                                                          	Gliwice                                               	10    	8.470346450805664
2306 	Karl_Marginson                                         	isAffiliatedTo      	Flixton_F.C.                                                    	Radcliffe_Borough_F.C.                                	10    	139.5921630859375
2307 	Yale_School_of_Medicine                                	isLocatedIn         	Connecticut                                                     	New_Haven,_Connecticut                                	6     	33.10725784301758
2308 	Ben_Sedgemore                                          	isAffiliatedTo      	Stamford_A.F.C.                                                 	King's_Lynn_F.C.                                      	14    	84.8895034790039
2309 	Nik_Mrdja                                              	playsFor            	Bayswater_City_SC                                               	Perth_SC                                              	5     	483.8267822265625
2310 	Lucas_Neill                                            	playsFor            	Australia_national_football_team                                	Australia_national_under-20_association_football_team 	12    	103.22311401367188
2311 	Haikou_Meilan_International_Airport                    	isConnectedTo       	Changzhou_Benniu_Airport                                        	Changchun_Longjia_International_Airport               	62    	89.1646499633789
2312 	Bronisław_Bula                                         	isAffiliatedTo      	Arras_Football_Association                                      	Ruch_Chorzów                                          	4     	197.11602783203125
2313 	Gaziantepspor                                          	owns                	Gaziantepspor                                                   	Turkey                                                	5     	88.52769470214844
2314 	Velimir_Grgić                                          	playsFor            	Holstein_Kiel                                                   	Kickers_Emden                                         	6     	202.9700469970703
2315 	Cesare_Augusto_Fasanelli                               	isAffiliatedTo      	S.S._Alba-Audace_Roma                                           	A.C._Pisa_1909_S.S.D.                                 	8     	79.22844696044922
2316 	Alex_Antônio_de_Melo_Santos                            	playsFor            	Kashiwa_Reysol                                                  	Cruzeiro_Esporte_Clube                                	7     	30.47772789001465
2317 	Dean_Gordon                                            	playsFor            	Glapwell_F.C.                                                   	Crystal_Palace_F.C.                                   	16    	91.34932708740234
2318 	Clifford_Nelson_Fyle                                   	graduatedFrom       	University_of_California                                        	Fourah_Bay_College                                    	5     	141.1573028564453
2319 	Ryan_Johnson_(soccer)                                  	playsFor            	Colorado_Rapids_U-23                                            	Toronto_FC                                            	12    	19.82648277282715
2320 	Pavelas_Leusas                                         	isAffiliatedTo      	FK_Panerys_Vilnius                                              	FC_Almaty                                             	13    	139.9120330810547
2321 	Kwok_Tak-Seng                                          	hasGender           	male                                                            	male                                                  	1     	328.27099609375
2322 	Michal_Horňák                                          	wasBornIn           	Prague                                                          	Vsetín                                                	29    	12.903867721557617
2323 	Obafemi_Martins                                        	wasBornIn           	Lagos                                                           	Lagos                                                 	1     	8.89143180847168
2324 	Kang_Chul                                              	playsFor            	South_Korea_national_under-23_football_team                     	LASK_Linz                                             	7     	26.892309188842773
2325 	Rosen_Kirilov                                          	playsFor            	FC_Bdin                                                         	Adanaspor                                             	7     	617.0458984375
2326 	Aaron_Steele                                           	playsFor            	Brampton_United                                                 	Toronto_Lynx                                          	4     	208.84408569335938
2327 	Dariusz_Zawadzki                                       	playsFor            	Poland_national_under-16_football_team                          	Tłoki_Gorzyce                                         	15    	12.761155128479004
2328 	Yasin_Karaca                                           	isAffiliatedTo      	Kırşehirspor                                                    	Ethnikos_Asteras_F.C.                                 	14    	88.26737213134766
2329 	Wilson_Constantino_Novo_Estrela                        	isAffiliatedTo      	O_Elvas_C.A.D.                                                  	G.C._Alcobaça                                         	6     	137.7569580078125
2330 	Patrick_Agyemang                                       	playsFor            	Brentford_F.C.                                                  	Stevenage_F.C.                                        	9     	23.53641128540039
2331 	Rubén_Antonio_Rivera                                   	isAffiliatedTo      	Águilas_del_Motagua                                             	C.D._Victoria                                         	5     	68.15874481201172
2332 	Dejan_Stanković                                        	isAffiliatedTo      	F.K._Red_Star_Belgrade                                          	Serbia_national_football_team                         	6     	29.348522186279297
2333 	Yan_Tsiharow                                           	isAffiliatedTo      	Belarus_national_football_team                                  	FC_Tom_Tomsk                                          	6     	375.5150146484375
2334 	Ezio_Sella                                             	isAffiliatedTo      	Atletico_Roma_F.C.                                              	U.S._Arezzo                                           	7     	37.91986083984375
2335 	Nanning_Wuxu_International_Airport                     	isConnectedTo       	Kunming_Changshui_International_Airport                         	Soekarno–Hatta_International_Airport                  	73    	47.5321159362793
2336 	Sammi_Cheng                                            	hasGender           	female                                                          	female                                                	1     	1624.912841796875
2337 	Wong_Yiu_Fu                                            	playsFor            	HKFC_Soccer_Section                                             	Eastern_AA                                            	4     	534.6166381835938
2338 	Nico_Claesen                                           	playsFor            	Belgium_national_football_team                                  	K._Sint-Niklase_S.K.E.                                	7     	74.43036651611328
2339 	Giandomenico_Mesto                                     	isAffiliatedTo      	Italy_national_under-20_football_team                           	Italy_national_under-18_football_team                 	9     	51.854835510253906
2340 	Phenyo_Mongala                                         	isAffiliatedTo      	Township_Rollers_F.C.                                           	Botswana_national_football_team                       	7     	465.552001953125
2341 	Jimmy_Walsh_(footballer_born_1954)                     	playsFor            	Windsor_&_Eton_F.C.                                             	Frickley_Athletic_F.C.                                	5     	23.28802490234375
2342 	Sergey_Stanev                                          	isAffiliatedTo      	PFC_Kaliakra_Kavarna                                            	FC_Sportist_Svoge                                     	6     	123.54920196533203
2343 	Kevin_Wylie                                            	playsFor            	Vermont_Voltage                                                 	New_Mexico_Chiles                                     	4     	188.430908203125
2344 	Giuseppe_Greco_(footballer_born_1983)                  	playsFor            	Modena_F.C.                                                     	Genoa_C.F.C.                                          	13    	14.798194885253906
2345 	Qusay_Munir                                            	playsFor            	Iraq_national_football_team                                     	Al-Quwa_Al-Jawiya                                     	10    	110.2579116821289
2346 	de/Reiner_Geyer                                        	isAffiliatedTo      	Würzburger_Kickers                                              	TSV_Vestenbergsgreuth                                 	100   	88.16754913330078
2347 	Jean-Guy_Wallemme                                      	isAffiliatedTo      	RC_Lens                                                         	France_B_national_football_team                       	248   	279.1370544433594
2348 	Bo_Henriksen                                           	playsFor            	Victory_SC                                                      	Íþróttabandalag_Vestmannaeyja                         	10    	296.6614685058594
2349 	Norbert_Schlegel                                       	playsFor            	1._FC_Saarbrücken                                               	Hertha_BSC                                            	4     	15.013070106506348
2350 	Petar_Krpan                                            	isAffiliatedTo      	NK_Grafičar_Vodovod                                             	NK_Zagreb                                             	10    	116.25089263916016
2351 	Marco_Fabián                                           	playsFor            	Mexico_national_under-23_football_team                          	Club_Deportivo_Tapatío                                	5     	25.656641006469727
2352 	Roberto_Challe                                         	isAffiliatedTo      	Peru_national_football_team                                     	Club_Universitario_de_Deportes                        	13    	139.9312286376953
2353 	Agata_Tarczyńska                                       	playsFor            	KŚ_AZS_Wrocław                                                  	MSV_Duisburg                                          	131   	27.20462989807129
2354 	Ugo_Amoretti                                           	playsFor            	F.S._Sestrese_Calcio_1919                                       	Genoa_C.F.C.                                          	14    	57.8764762878418
2355 	Ihor_Leonov                                            	hasGender           	male                                                            	male                                                  	1     	4520.9833984375
2356 	Thankgod_Amaefule                                      	isAffiliatedTo      	Dolphins_F.C._(Port_Harcourt)                                   	Sharks_F.C.                                           	5     	118.73907470703125
2357 	Luis_Bolaños                                           	playsFor            	LDU_Quito                                                       	Santos_FC                                             	8     	15.182700157165527
2358 	Wendel_Raul_Gonçalves_Gomes                            	isAffiliatedTo      	Fortaleza_Esporte_Clube                                         	Ituano_Futebol_Clube                                  	12    	34.7313346862793
2359 	Gabriel_Enrique_Gómez                                  	wasBornIn           	Panama_City                                                     	Panama_City                                           	1     	12.744796752929688
2360 	Sean_Dunphy_(footballer)                               	playsFor            	Stocksbridge_Park_Steels_F.C.                                   	Kettering_Town_F.C.                                   	8     	17.79189682006836
2361 	Guido_Gorges                                           	playsFor            	FV_Dresden_06                                                   	SpVgg_Greuther_Fürth                                  	11    	662.2620239257812
2362 	Recep_Biler                                            	isAffiliatedTo      	Hacettepe_University                                            	Balıkesirspor                                         	9     	97.30314636230469
2363 	Érick_Vallecillo                                       	playsFor            	Real_C.D._España                                                	Atlético_Choloma                                      	3     	32.56558609008789
2364 	Mark_Barnard_(footballer)                              	isAffiliatedTo      	Alfreton_Town_F.C.                                              	Harrogate_Town_F.C.                                   	10    	22.813657760620117
2365 	Mark_Quigley                                           	isAffiliatedTo      	Republic_of_Ireland_national_under-23_football_team             	Millwall_F.C.                                         	7     	33.530921936035156
2366 	Billy_Brawley                                          	isAffiliatedTo      	Bellshill_Athletic_F.C.                                         	Partick_Thistle_F.C.                                  	4     	63.93372344970703
2367 	Pat_Sharkey                                            	isAffiliatedTo      	Omagh_Town_F.C.                                                 	Northern_Ireland_national_football_team               	8     	134.0198974609375
2368 	Frank_Sullivan_(film_editor)                           	edited              	Joan_of_Arc_(1948_film)                                         	Mata_Hari_(1931_film)                                 	114   	84.13331604003906
2369 	Camille_Libar                                          	playsFor            	Toulouse_FC_(1937)                                              	RC_Strasbourg                                         	7     	223.42201232910156
2370 	Ann_C._Crispin                                         	hasGender           	male                                                            	female                                                	2     	1003.3904418945312
2371 	Andrzej_Szarmach                                       	isAffiliatedTo      	Poland_national_football_team                                   	Arka_Gdynia                                           	10    	43.01356887817383
2372 	Christopher_Gäng                                       	isAffiliatedTo      	SG_Sonnenhof_Großaspach                                         	Türkiyemspor_Berlin                                   	6     	106.50175476074219
2373 	Billy_Hamilton_(footballer)                            	playsFor            	Northern_Ireland_national_football_team                         	Burnley_F.C.                                          	9     	33.34328079223633
2374 	César_Rodríguez_Álvarez                                	isAffiliatedTo      	Granada_C.F.                                                    	Elche_CF                                              	14    	16.99384117126465
2375 	David_Grondin                                          	playsFor            	K.S.K._Beveren                                                  	KV_Mechelen                                           	11    	63.62664031982422
2376 	Parañaque                                              	isLocatedIn         	Metro_Manila                                                    	nl/Luzon_(eiland)                                     	5     	44.11951446533203
2377 	Sabah                                                  	isLocatedIn         	Sabah                                                           	Malaysia                                              	4     	19.80999755859375
2378 	Élton_Giovanni                                         	isAffiliatedTo      	Alecrim_Futebol_Clube                                           	Santos_FC                                             	12    	241.58255004882812
2379 	Tarek_El-Sayed                                         	hasGender           	male                                                            	male                                                  	1     	119.71772766113281
2380 	Rob_Rensenbrink                                        	isAffiliatedTo      	AFC_DWS                                                         	Toulouse_FC                                           	8     	223.27951049804688
2381 	Slavoljub_Nikolić                                      	isAffiliatedTo      	FK_Radnički_Niš                                                 	AS_Nancy                                              	6     	27.206090927124023
2382 	Luanda                                                 	isLocatedIn         	Luanda_Province                                                 	Africa                                                	3     	27.701379776000977
2383 	Caradon                                                	isLocatedIn         	Devon                                                           	Cornwall                                              	13    	131.11575317382812
2384 	Gábor_Demjén                                           	isAffiliatedTo      	Hungary_national_under-21_football_team                         	Balmazújvárosi_FC                                     	13    	51.96312713623047
2385 	Syktyvkar_Airport                                      	isConnectedTo       	Naryan-Mar_Airport                                              	Nizhny_Novgorod_International_Airport                 	14    	154.6224822998047
2386 	Olivier_Veigneau                                       	isAffiliatedTo      	FC_Nantes                                                       	France_national_under-18_football_team                	16    	96.82876586914062
2387 	Daniel_Paladini                                        	playsFor            	San_Fernando_Valley_Quakes                                      	California_State_University,_Northridge               	7     	100.75774383544922
2388 	Calvin_Waller                                          	hasWonPrize         	Distinguished_Service_Medal_(U.S._Army)                         	Parachutist_Badge_(United_States)                     	14    	46.630001068115234
2389 	Terry_Nicholl                                          	hasGender           	male                                                            	male                                                  	1     	3528.6904296875
2390 	Emiliano_Té                                            	isAffiliatedTo      	C.D._Portosantense                                              	FC_Felgueiras                                         	9     	129.68531799316406
2391 	Tomasz_Kiełbowicz                                      	playsFor            	Siarka_Tarnobrzeg                                               	Polonia_Warsaw                                        	6     	21.14501190185547
2392 	Seattle–Tacoma_International_Airport                   	isConnectedTo       	Palm_Springs_International_Airport                              	Fairbanks_International_Airport                       	209   	14.466796875
2393 	Steven_Pienaar                                         	isAffiliatedTo      	South_Africa_national_football_team                             	Borussia_Dortmund                                     	7     	35.594688415527344
2394 	Michael_Stewart_(footballer)                           	isAffiliatedTo      	Scotland_national_football_team                                 	Charlton_Athletic_F.C.                                	8     	56.49857711791992
2395 	Joe_Kennaway                                           	hasGender           	male                                                            	male                                                  	1     	2991.432373046875
2396 	Reinaldo_José_da_Silva                                 	isAffiliatedTo      	Esporte_Clube_Mamoré                                            	Club_Universidad_Nacional                             	13    	33.15108108520508
2397 	Téa_Leoni                                              	wasBornIn           	New_York_City                                                   	New_York_City                                         	1     	30.71605110168457
2398 	Róża_Potocka_(1780–1862)                               	isMarriedTo         	Władysław_Grzegorz_Branicki                                     	Władysław_Grzegorz_Branicki                           	1     	11.741917610168457
2399 	Elba                                                   	isLocatedIn         	Ligurian_Sea                                                    	Tyrrhenian_Sea                                        	52    	65.95153045654297
2400 	Ivelin_Popov                                           	hasGender           	male                                                            	male                                                  	1     	860.6640014648438
2401 	Treviso_Airport                                        	isConnectedTo       	Cagliari_Elmas_Airport                                          	Timișoara_Traian_Vuia_International_Airport           	9     	44.70423889160156
2402 	Scott_Parker                                           	playsFor            	Charlton_Athletic_F.C.                                          	Tottenham_Hotspur_F.C.                                	7     	42.21889877319336
2403 	Siniša_Mihajlović                                      	isAffiliatedTo      	HNK_Borovo                                                      	Serbia_national_football_team                         	16    	27.62973403930664
