	head	relation	pred_tail	true_tail	rank	ppls
2164	Princess_Augusta_of_Great_Britain	playsFor	Fairfield_Athletic_F.C.	Notts_County_F.C.	628	225.4588165283203
2165	Ekrem_Kahya	playsFor	SC_Cambuur	Denizlispor	1398	794.2011108398438
2166	Goran_Jurić	isAffiliatedTo	FK_Velež_Mostar	Yugoslavia_national_football_team	19	96.89869689941406
2167	Andrzej_Zgutczyński	isAffiliatedTo	Czarni_Żagań	Lech_Poznań	3	47.00791931152344
2168	Steve_Nicol	hasGender	male	male	1	73768.203125
2169	Guernsey_Airport	isConnectedTo	Guernsey_Airport	Exeter_International_Airport	231	126.08370208740234
2170	Leandro_Alves_da_Cunha	isAffiliatedTo	Al-Ahli_SC_(Jeddah)	Botafogo_de_Futebol_e_Regatas	487	99.24900817871094
2171	Klodian_Duro	isAffiliatedTo	KF_Tirana	L.A.S.K._Linz	485	549.84619140625
2172	George_Best	playsFor	Southall_F.C.	Dunstable_Town_F.C.	225	575.5577392578125
2173	Sailor_Brown	playsFor	Dulwich_Hamlet_F.C.	England_national_football_team	198	125.05027770996094
2174	Mike_Ford_(footballer)	playsFor	North_Shields_F.C.	Oxford_United_F.C.	276	79.8869400024414
2175	Michael_Probst	isAffiliatedTo	Wuppertaler_SV	FC_Bayern_Munich	128	596.3857421875
2176	Brian_Parkin	isAffiliatedTo	Moor_Green_F.C.	Brighton_&_Hove_Albion_F.C.	74	365.34259033203125
2177	Aitor_Ramos	playsFor	Gernika_Club	Barakaldo_CF	30	1154.3817138671875
2178	Sofia_Jakobsson	hasGender	male	female	2	561.9293212890625
2179	Ben_Gurion_Airport	isConnectedTo	Ben_Gurion_Airport	Tiberias	14739	71.95356750488281
2180	Roger_Rodrigues_da_Silva	isAffiliatedTo	Iraty_Sport_Club	Fluminense_F.C.	104	370.2010498046875
2181	Johan_Djourou	playsFor	BSC_Old_Boys	Arsenal_F.C._Academy	2754	180.29319763183594
2182	Federico_Vairo	playsFor	Gimnasia_y_Esgrima_de_Mendoza	Rosario_Central	5	69.36287689208984
2183	Julie_Rydahl_Bukh	playsFor	Fortuna_Hjørring	Brøndby_IF_(women)	3	142.12277221679688
2184	Maurice_Baker	isAffiliatedTo	Liga_Profesional_de_Baloncesto	Liga_Nacional_de_Baloncesto_Profesional	138	73.40219116210938
2185	Harry_McShane_(footballer)	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	Telford_United_F.C.	46	58.99736022949219
2186	Remigiusz_Jezierski	isAffiliatedTo	Wisła_Kraków	Jagiellonia_Białystok	3	43.785003662109375
2187	Razundara_Tjikuzu	playsFor	SV_Heimstetten	Trabzonspor	328	374.63525390625
2188	John_F._Kennedy_International_Airport	isConnectedTo	John_F._Kennedy_International_Airport	Cincinnati/Northern_Kentucky_International_Airport	74	20.24399185180664
2189	Ottawa	isLocatedIn	Northwestern_Ontario	Ontario	4	552.9668579101562
2190	Joaquim_Dinis	playsFor	C.D._Olivais_e_Moscavide	U.D._Leiria	4	173.88270568847656
2191	Karl_von_Auwers	hasAcademicAdvisor	Wilhelm_Specht	August_Wilhelm_von_Hofmann	83	523.9133911132812
2192	Ihor_Sholin	playsFor	SKA_Lviv	FC_Nistru_Otaci	286	2890.0068359375
2193	Ving_Rhames	actedIn	Path_to_War	Lilo_&_Stitch	4881	1299.7301025390625
2194	Rivaldo_Costa_Amaral_Filho	isAffiliatedTo	Shanghai_Shenxin_F.C.	Geylang_International_FC	1797	237.5509796142578
2195	Vinay_Pathak	hasGender	female	male	2	638.6647338867188
2196	Andrija_Delibašić	playsFor	Asteras_Tripoli_F.C.	AEK_Athens_F.C.	12	73.85963439941406
2197	Gerry_Anderson	created	They_Came_to_a_City	Thunderbird_6	35	371.15838623046875
2198	Christopher_Sullivan_(soccer)	isAffiliatedTo	Canada_men's_national_youth_soccer_teams	Hertha_BSC	1529	137.35147094726562
2199	Kevin_Schindler	isAffiliatedTo	SpVgg_Erkenschwick	SV_Werder_Bremen	26	251.16944885253906
2200	Stephan_Lichtsteiner	playsFor	FC_Fribourg	Juventus_F.C.	667	86.31558990478516
2201	Silvio_Spann	isAffiliatedTo	Dominican_Republic_national_football_team	Yokohama_F.C.	1088	381.8041076660156
2202	Gmina_Żarnów	isLocatedIn	Gmina_Żarnów	Opoczno_County	3	30.19401741027832
2203	Trevor_Trevisan	playsFor	F.C._Vittoria	A.C._Pisa_1909	29	74.14677429199219
2204	Kevin_De_Bruyne	isAffiliatedTo	Lommel_United	Belgium_national_football_team	14	493.4762268066406
2205	Eugenio_Peralta	isAffiliatedTo	Deportivo_Colonia	Deportivo_Paraguayo	403	211.07044982910156
2206	Julio_Pablo_Rodríguez	playsFor	Aragua_FC	Club_Nacional_de_Football	61	52.5208854675293
2207	William_Gallas	isAffiliatedTo	France_national_youth_football_team	France_national_under-21_football_team	50	682.8072509765625
2208	Daniel_Marques_da_Silva	isAffiliatedTo	Ypiranga_Futebol_Clube	Paraná_Clube	14	112.19465637207031
2209	Vladimir_Nabokov	influences	Donna_Tartt	Ismail_Kadare	666	46.665035247802734
2210	Thomas_Rohrbach	hasGender	male	male	1	1356.3150634765625
2211	Rhodes_International_Airport	isConnectedTo	Rhodes_International_Airport	Sitia_Public_Airport	441	94.3733139038086
2212	Ljubomir_Fejsa	isAffiliatedTo	Egaleo_F.C.	FK_Hajduk_Kula	248	70.8393783569336
2213	Robbie_Findley	isAffiliatedTo	Fort_Lauderdale_Strikers_(1988–94)	United_States_national_soccer_team	151	141.59568786621094
2214	Theo_Walcott	hasGender	male	male	1	1771.087646484375
2215	Lasse_Heinze	isAffiliatedTo	FC_Nordsjælland	Silkeborg_IF	15	129.36175537109375
2216	Alex_Pearce	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	Scotland_national_under-21_football_team	532	146.40087890625
2217	Ben_Tozer	hasGender	male	male	1	16302.7490234375
2218	Leandro_Fonseca_(footballer_born_1975)	playsFor	FC_Thun	FC_Carl_Zeiss_Jena	1268	94.27374267578125
2219	Kieran_Charnock	playsFor	Moor_Green_F.C.	Peterborough_United_F.C.	134	133.65359497070312
2220	Claudio_Milar	isAffiliatedTo	Sociedade_Esportiva_Matsubara	Associação_Atlética_Portuguesa_(Santos)	92	259.93670654296875
2221	Mark_Newson	playsFor	Dulwich_Hamlet_F.C.	Aylesbury_United_F.C.	494	81.04320526123047
2222	Samir_El_Moussaoui	playsFor	SC_Cambuur	SVV_Scheveningen	46	103.31913757324219
2223	Marcus_du_Sautoy	worksAt	University_of_Leeds	University_of_Oxford	31	504.324951171875
2224	Radomir_Todorov	isAffiliatedTo	PFC_Ludogorets_Razgrad	Baku_FC	93	127.10810089111328
2225	Monique_Wittig	isCitizenOf	Thirteen_Colonies	France	57	315.583740234375
2226	Baie-Comeau_Airport	isConnectedTo	Baie-Comeau_Airport	Sept-Îles_Airport	12	35.55315017700195
2227	Diego_Aguirre	isAffiliatedTo	Guaraní_Antonio_Franco	Al_Rayyan_SC	1411	317.8707580566406
2228	Daigo_Kobayashi	hasGender	male	male	1	829.2545776367188
2229	Alberto_Marchetti	playsFor	Ravenna_F.C.	Udinese_Calcio	192	167.56275939941406
2230	Wellington_Sánchez	isAffiliatedTo	Pumas_Morelos	Universidad_Católica_del_Ecuador	203	271.08935546875
2231	Simone_Fautario	playsFor	Ravenna_F.C.	S.S.D._Pro_Sesto_Calcio	4	395.90411376953125
2232	David_Bryson	hasGender	female	male	2	7310.49365234375
2233	Deep_End_(film)	isLocatedIn	West_Germany	United_Kingdom	335	1041.5013427734375
2234	Aleksei_Vladimirovich_Semyonov	playsFor	FC_Avtodor_Vladikavkaz	FC_Petrotrest_Saint_Petersburg	245	31.297765731811523
2235	Kenji_Arai	isAffiliatedTo	Balestier_Khalsa_FC	Warriors_F.C.	16	430.4746398925781
2236	Danny_Granville	playsFor	Derby_County_F.C.	Leeds_United_A.F.C.	85	131.830810546875
2237	Battle_of_Morotai	happenedIn	Dutch_East_Indies	Pacific_Ocean	166	416.35748291015625
2238	Kevin_Amuneke	isAffiliatedTo	Chalkanoras_Idaliou	S.L._Benfica	216	1492.0120849609375
2239	H._P._Lovecraft	influences	Fritz_Leiber	Robert_Bloch	174	74.65575408935547
2240	Pavel_Veleba	wasBornIn	Bratislava	Roudnice_nad_Labem	373	114.07977294921875
2241	Shemp_Howard	actedIn	I'll_Never_Heil_Again	Pardon_My_Backfire	102	1349.16162109375
2242	Russellville,_Arkansas	isLocatedIn	Arkansas	Pope_County,_Arkansas	821	354.89208984375
2243	Peter_Odemwingie	isAffiliatedTo	Royal_Antwerp_F.C.	Lille_O.S.C.	522	71.80409240722656
2244	Leonid_Hurwicz	hasGender	male	male	1	1060.4425048828125
2245	Neale_Cooper	playsFor	Gretna_F.C.	Aberdeen_F.C.	38	307.0838623046875
2246	José_Bello_Amigo	playsFor	White_City_FC	Marconi_Stallions_FC	12	400.60089111328125
2247	Ali_Bouafia	isAffiliatedTo	FC_Lorient	Algeria_national_football_team	286	2167.562255859375
2248	Marijan_Brnčić	isAffiliatedTo	HNK_Dubrovnik	NK_Trešnjevka	644	143.7576904296875
2249	Leandro_Lourenço_Franco	isAffiliatedTo	Nacional_Fast_Clube	Rio_Branco_Sport_Club	441	430.9334716796875
2250	Geir_Ludvig_Fevang	isAffiliatedTo	IK_Start	Sandefjord_Fotball	11	515.9622802734375
2251	Bent_Skammelsrud	playsFor	Flekkerøy_IL	Norway_national_football_team	10	815.0892333984375
2252	Joeano	hasGender	male	male	1	81308.0078125
2253	Tiago_Calvano	isAffiliatedTo	Shanghai_Dongya_F.C.	FC_Barcelona_B	1530	245.43373107910156
2254	Andrea_Gaveglia	isAffiliatedTo	U.S._Sassuolo_Calcio	S.S.C._Giugliano	156	82.14005279541016
2255	Leysin	isLocatedIn	Leysin	Aigle_District	1100	172.58558654785156
2256	Tim_Thomas_(ice_hockey)	isAffiliatedTo	Buffalo_Bisons_(AHL)	Oulun_Kärpät	205	102.34552764892578
2257	Archie_Stark	wasBornIn	Kearny,_New_Jersey	Glasgow	42	249.89013671875
2258	Sam_Hinds	graduatedFrom	INSEAD	University_of_New_Brunswick	1876	967.99365234375
2259	Gordon_Douglas_(director)	created	Bonnie_Scotland	The_Housekeeper's_Daughter	756	913.8274536132812
2260	Daniel_Solsona	playsFor	CF_Atlético_Ciudad	RCD_Espanyol	53	233.4899139404297
2261	Komi_Republic	isLocatedIn	Northern_economic_region	Northwestern_Federal_District	24	1301.2896728515625
2262	Rachel_Unitt	isAffiliatedTo	Arsenal_L.F.C.	Birmingham_City_L.F.C.	3	138.52947998046875
2263	Wilfried_Dalmat	playsFor	Kadji_Sports_Academy	Grenoble_Foot_38	138	2493.560546875
2264	Donald_Tusk	hasWonPrize	Partisan_Cross	Order_of_the_Sun_of_Peru	208	716.6956176757812
2265	Whippany,_New_Jersey	isLocatedIn	Morris_County,_New_Jersey	United_States	1758	73.28887176513672
2266	Darren_Beckford	isAffiliatedTo	Horden_Colliery_Welfare_A.F.C.	Preston_North_End_F.C.	28	117.37295532226562
2267	Firehouse_Dog	isLocatedIn	Robin_Hood_(2010_film)	United_States	5707	776.4503784179688
2268	Néstor_Fabbri	isAffiliatedTo	Argentina_national_under-23_football_team	Club_Atlético_Lanús	25	127.42628479003906
2269	Wabasha_County,_Minnesota	isLocatedIn	Washington_County,_Minnesota	Wabasha,_Minnesota	1060	122.73477172851562
2270	Miguel_Barreto	playsFor	Caracas_FC	Instituto_Atlético_Central_Córdoba	88	178.02369689941406
2271	François_Lemasson	isAffiliatedTo	Montpellier_H.S.C.	Montpellier_HSC	6	57.632694244384766
2272	Kevin_Lisbie	playsFor	Dulwich_Hamlet_F.C.	Colchester_United_F.C.	18	132.49053955078125
2273	Danny_Elfman	wroteMusicFor	National_Lampoon's_Vacation	Summer_School_(1987_film)	2949	340.4350891113281
2274	Waddy_Wachtel	hasMusicalRole	wordnet_clarinet_103037709	wordnet_piano_103928116	25	1087.06298828125
2275	Henry_Cornelius	edited	49th_Parallel_(film)	The_Ghost_Goes_West	17	1000.0458984375
2276	Ronnie_McKinnon	isAffiliatedTo	Camelon_Juniors_F.C.	Scottish_Football_League_XI	4	290.93377685546875
2277	Givi_Kvaratskhelia	playsFor	FC_Dinamo_Batumi	Skonto_FC	80	118.70414733886719
2278	Vlatko_Đolonga	playsFor	HNK_Hajduk_Split	Deportivo_Alavés	3775	88.12984466552734
2279	Jim_Herriot	isAffiliatedTo	Drumchapel_Amateur_F.C.	Aston_Villa_F.C.	447	277.04339599609375
2280	Jamie_Winter	playsFor	Ashfield_F.C.	Leeds_United_A.F.C.	235	370.4359436035156
2281	John_Cornforth_(footballer)	playsFor	Dulwich_Hamlet_F.C.	Exeter_City_F.C.	363	55.40336990356445
2282	William_Hoy	edited	The_Matrix_Reloaded	A_Man_Apart	3007	2955.35498046875
2283	Shenzhen_Bao'an_International_Airport	isConnectedTo	Shenzhen_Bao'an_International_Airport	Quanzhou_Jinjiang_Airport	54	15.92225456237793
2284	Mixu_Paatelainen	playsFor	FK_Vidar	St._Mirren_F.C.	54	699.02294921875
2285	Léa_Le_Garrec	playsFor	fr/Centre_national_de_formation_et_d'entraînement_de_Clairefontaine	Évreux_FC	6987	57.88414764404297
2286	Feridun_Sungur	playsFor	Samsunspor	Elazığspor	26	588.150146484375
2287	Barry_Horne_(footballer)	playsFor	Watford_F.C.	Huddersfield_Town_F.C.	177	49.077980041503906
2288	Valeri_Abramidze	playsFor	FC_CSKA_Kyiv	FC_Spartak_Moscow	179	1505.501220703125
2289	Ian_Bogie	playsFor	Rocester_F.C.	Bedlington_Terriers_F.C.	331	861.7769165039062
2290	Mickaël_Ménétrier	playsFor	ES_Viry-Châtillon	FC_Istres	71	90.40414428710938
2291	Elias_Alves_da_Silva	isAffiliatedTo	C.D._Aves	Sport_Club_Corinthians_Alagoano	166	159.71583557128906
2292	Alan_Whittle	playsFor	Dulwich_Hamlet_F.C.	Sheffield_United_F.C.	69	109.48284912109375
2293	Evren_Erdeniz	isAffiliatedTo	Adana_Demirspor	MKE_Ankaragücü	37	419.7401123046875
2294	Vilnius	isLocatedIn	Lithuania	Vilnius_District_Municipality	830	203.04042053222656
2295	Horacio_Troche	isAffiliatedTo	Unión_Magdalena	Jaibos_Tampico_Madero	304	397.850341796875
2296	Oleksandr_Chyzhevskyi	playsFor	FC_Dynamo-2_Kyiv	FC_Shakhtar_Donetsk	206	52.98785400390625
2297	Marko_Pantelić	playsFor	P.A.O.K._Thessaloniki_F.C.	FK_Obilić	505	18.918603897094727
2298	Nikita_Khokhlov_(Kazakhstani_footballer)	playsFor	FC_CSKA_Kyiv	Kazakhstan_national_under-21_football_team	69	29.825908660888672
2299	Mongolia	hasCapital	Mongolia	Ulaanbaatar	445	2173.123779296875
2300	Tomáš_Klouček	wasBornIn	Regina	Prague	9841	385.6413879394531
2301	Michael_Ritchie_(film_director)	directed	Fletch_Lives	The_Fantasticks_(film)	4380	126.29798126220703
2302	Battle_of_Río_Salado	happenedIn	Kingdom_of_León	Castile_(historical_region)	4	149.99229431152344
2303	Matthieu_Verschuère	wasBornIn	Créteil	Beauvais	174	263.71441650390625
2304	Paul_Linger	isAffiliatedTo	Enfield_Town_F.C.	Chelmsford_City_F.C.	154	160.31716918945312
2305	Włodzimierz_Lubański	wasBornIn	Lomé	Gliwice	660	57.032840728759766
2306	Karl_Marginson	isAffiliatedTo	Ebbw_Vale_F.C.	Radcliffe_Borough_F.C.	476	265.0599365234375
2307	Yale_School_of_Medicine	isLocatedIn	Lower_Merion_Township,_Montgomery_County,_Pennsylvania	New_Haven,_Connecticut	2809	44.39750671386719
2308	Ben_Sedgemore	isAffiliatedTo	Bury_Town_F.C.	King's_Lynn_F.C.	77	163.1028289794922
2309	Nik_Mrdja	playsFor	Brisbane_Roar_FC	Perth_SC	78	2257.088134765625
2310	Lucas_Neill	playsFor	Melbourne_City_FC	Australia_national_under-20_association_football_team	30	774.4971923828125
2311	Haikou_Meilan_International_Airport	isConnectedTo	Haikou_Meilan_International_Airport	Changchun_Longjia_International_Airport	82	39.974552154541016
2312	Bronisław_Bula	isAffiliatedTo	Arras_Football_Association	Ruch_Chorzów	63	520.6727294921875
2313	Gaziantepspor	owns	Gaziantepspor	Turkey	15596	88.46456909179688
2314	Velimir_Grgić	playsFor	SV_Wilhelmshaven	Kickers_Emden	163	313.1395263671875
2315	Cesare_Augusto_Fasanelli	isAffiliatedTo	Atalanta_B.C.	A.C._Pisa_1909_S.S.D.	104	90.44208526611328
2316	Alex_Antônio_de_Melo_Santos	playsFor	Yokohama_F.C.	Cruzeiro_Esporte_Clube	338	59.72990417480469
2317	Dean_Gordon	playsFor	Atherstone_Town_F.C.	Crystal_Palace_F.C.	19	144.2053985595703
2318	Clifford_Nelson_Fyle	graduatedFrom	University_of_Oxford	Fourah_Bay_College	850	594.9738159179688
2319	Ryan_Johnson_(soccer)	playsFor	Tampa_Bay_Rowdies	Toronto_FC	232	67.00812530517578
2320	Pavelas_Leusas	isAffiliatedTo	Latvia_national_under-21_football_team	FC_Almaty	29	317.8810729980469
2321	Kwok_Tak-Seng	hasGender	female	male	2	715.3970947265625
2322	Michal_Horňák	wasBornIn	Hradec_Králové	Vsetín	590	24.71990966796875
2323	Obafemi_Martins	wasBornIn	Pointe-à-Pitre	Lagos	11	28.918275833129883
2324	Kang_Chul	playsFor	Korea_University	LASK_Linz	4030	1574.2926025390625
2325	Rosen_Kirilov	playsFor	PFC_CSKA_Sofia	Adanaspor	1152	232.7684326171875
2326	Aaron_Steele	playsFor	Pittsburgh_Spirit	Toronto_Lynx	83	8076.86767578125
2327	Dariusz_Zawadzki	playsFor	UKS_SMS_Łódź	Tłoki_Gorzyce	83	93.85601043701172
2328	Yasin_Karaca	isAffiliatedTo	Sivasspor	Ethnikos_Asteras_F.C.	474	896.2926025390625
2329	Wilson_Constantino_Novo_Estrela	isAffiliatedTo	C.D._Aves	G.C._Alcobaça	179	296.8199768066406
2330	Patrick_Agyemang	playsFor	Horden_Colliery_Welfare_A.F.C.	Stevenage_F.C.	182	81.5243911743164
2331	Rubén_Antonio_Rivera	isAffiliatedTo	Deportes_Savio	C.D._Victoria	30	777.990966796875
2332	Dejan_Stanković	isAffiliatedTo	Panachaiki_F.C.	Serbia_national_football_team	49	107.97720336914062
2333	Yan_Tsiharow	isAffiliatedTo	FC_Dinamo_Minsk	FC_Tom_Tomsk	53	783.4545288085938
2334	Ezio_Sella	isAffiliatedTo	F.C._Vittoria	U.S._Arezzo	22	79.58782196044922
2335	Nanning_Wuxu_International_Airport	isConnectedTo	Nanning_Wuxu_International_Airport	Soekarno–Hatta_International_Airport	266	54.77314758300781
2336	Sammi_Cheng	hasGender	female	female	1	4309.1787109375
2337	Wong_Yiu_Fu	playsFor	Fukien_AC	Eastern_AA	21	3105.084716796875
2338	Nico_Claesen	playsFor	Lommel_United	K._Sint-Niklase_S.K.E.	2	771.737548828125
2339	Giandomenico_Mesto	isAffiliatedTo	A.S.D._Battipagliese	Italy_national_under-18_football_team	3	120.9588851928711
2340	Phenyo_Mongala	isAffiliatedTo	Black_Leopards_F.C.	Botswana_national_football_team	11	605.1815795898438
2341	Jimmy_Walsh_(footballer_born_1954)	playsFor	Bury_Town_F.C.	Frickley_Athletic_F.C.	266	53.473350524902344
2342	Sergey_Stanev	isAffiliatedTo	FC_Chernomorets_Balchik	FC_Sportist_Svoge	45	84.57968139648438
2343	Kevin_Wylie	playsFor	Tampa_Bay_Terror	New_Mexico_Chiles	386	594.7794799804688
2344	Giuseppe_Greco_(footballer_born_1983)	playsFor	Calcio_Padova	Genoa_C.F.C.	70	31.962112426757812
2345	Qusay_Munir	playsFor	Erbil_SC	Al-Quwa_Al-Jawiya	18	2051.62451171875
2346	de/Reiner_Geyer	isAffiliatedTo	1._FC_Nürnberg	TSV_Vestenbergsgreuth	421	142.42691040039062
2347	Jean-Guy_Wallemme	isAffiliatedTo	Guadeloupe_national_football_team	France_B_national_football_team	35	155.2639923095703
2348	Bo_Henriksen	playsFor	Keflavík_Football_Club	Íþróttabandalag_Vestmannaeyja	40	136.73106384277344
2349	Norbert_Schlegel	playsFor	1._FC_Nürnberg	Hertha_BSC	3	70.60487365722656
2350	Petar_Krpan	isAffiliatedTo	FK_Željezničar_Sarajevo	NK_Zagreb	10	41.29875564575195
2351	Marco_Fabián	playsFor	C.D._Guadalajara	Club_Deportivo_Tapatío	103	39.69624328613281
2352	Roberto_Challe	isAffiliatedTo	Sport_Áncash	Club_Universitario_de_Deportes	16	545.6187744140625
2353	Agata_Tarczyńska	playsFor	Poland_women's_national_football_team	MSV_Duisburg	3278	32.67485046386719
2354	Ugo_Amoretti	playsFor	F.C._Vittoria	Genoa_C.F.C.	62	89.86389923095703
2355	Ihor_Leonov	hasGender	male	male	1	12443.185546875
2356	Thankgod_Amaefule	isAffiliatedTo	Dolphins_F.C._(Port_Harcourt)	Sharks_F.C.	5	204.02589416503906
2357	Luis_Bolaños	playsFor	Ecuador_national_football_team	Santos_FC	868	65.33763885498047
2358	Wendel_Raul_Gonçalves_Gomes	isAffiliatedTo	Arapongas_Esporte_Clube	Ituano_Futebol_Clube	63	82.65850830078125
2359	Gabriel_Enrique_Gómez	wasBornIn	Lima	Panama_City	75	122.47350311279297
2360	Sean_Dunphy_(footballer)	playsFor	Moor_Green_F.C.	Kettering_Town_F.C.	442	114.19597625732422
2361	Guido_Gorges	playsFor	1._FC_Union_Berlin	SpVgg_Greuther_Fürth	35	240.40432739257812
2362	Recep_Biler	isAffiliatedTo	Adana_Demirspor	Balıkesirspor	47	685.2097778320312
2363	Érick_Vallecillo	playsFor	C.D._Real_Juventud	Atlético_Choloma	47	108.12176513671875
2364	Mark_Barnard_(footballer)	isAffiliatedTo	Solihull_Borough_F.C.	Harrogate_Town_F.C.	146	67.53594207763672
2365	Mark_Quigley	isAffiliatedTo	Cork_Hibernians_F.C.	Millwall_F.C.	253	115.1873779296875
2366	Billy_Brawley	isAffiliatedTo	Ballingry_Rovers_F.C.	Partick_Thistle_F.C.	40	150.18710327148438
2367	Pat_Sharkey	isAffiliatedTo	Sligo_Rovers_F.C.	Northern_Ireland_national_football_team	412	134.3558349609375
2368	Frank_Sullivan_(film_editor)	edited	Night_People_(film)	Mata_Hari_(1931_film)	842	219.46243286132812
2369	Camille_Libar	playsFor	SC_Schiltigheim	RC_Strasbourg	27	2372.029052734375
2370	Ann_C._Crispin	hasGender	female	female	1	2439.844970703125
2371	Andrzej_Szarmach	isAffiliatedTo	de/Legia_Warschau	Arka_Gdynia	30	218.923828125
2372	Christopher_Gäng	isAffiliatedTo	Rot-Weiss_Frankfurt	Türkiyemspor_Berlin	65	1925.8170166015625
2373	Billy_Hamilton_(footballer)	playsFor	Cork_Hibernians_F.C.	Burnley_F.C.	341	55.48897171020508
2374	César_Rodríguez_Álvarez	isAffiliatedTo	FC_Barcelona	Elche_CF	49	46.04936981201172
2375	David_Grondin	playsFor	AFC_Compiègne	KV_Mechelen	248	452.3473815917969
2376	Parañaque	isLocatedIn	Philippines	nl/Luzon_(eiland)	9	540.5452270507812
2377	Sabah	isLocatedIn	Peninsular_Malaysia	Malaysia	121	121.27931213378906
2378	Élton_Giovanni	isAffiliatedTo	Associação_Esportiva_Velo_Clube_Rioclarense	Santos_FC	92	112.1817626953125
2379	Tarek_El-Sayed	hasGender	male	male	1	230.00506591796875
2380	Rob_Rensenbrink	isAffiliatedTo	AFC_Ajax	Toulouse_FC	801	448.48040771484375
2381	Slavoljub_Nikolić	isAffiliatedTo	ÉDS_Montluçon	AS_Nancy	61	305.95477294921875
2382	Luanda	isLocatedIn	Luanda	Africa	94	639.0291137695312
2383	Caradon	isLocatedIn	Devon	Cornwall	232	2071.55126953125
2384	Gábor_Demjén	isAffiliatedTo	Rákospalotai_EAC	Balmazújvárosi_FC	63	134.49325561523438
2385	Syktyvkar_Airport	isConnectedTo	Syktyvkar_Airport	Nizhny_Novgorod_International_Airport	35	128.6704559326172
2386	Olivier_Veigneau	isAffiliatedTo	AS_Saint-Étienne	France_national_under-18_football_team	208	145.3192138671875
2387	Daniel_Paladini	playsFor	Columbus_Crew	California_State_University,_Northridge	473	1193.585693359375
2388	Calvin_Waller	hasWonPrize	Ranger_tab	Parachutist_Badge_(United_States)	33	1505.7525634765625
2389	Terry_Nicholl	hasGender	male	male	1	10257.98046875
2390	Emiliano_Té	isAffiliatedTo	C.D._Portosantense	FC_Felgueiras	65	388.6048583984375
2391	Tomasz_Kiełbowicz	playsFor	Świt_Nowy_Dwór_Mazowiecki	Polonia_Warsaw	3	40.05131149291992
2392	Seattle–Tacoma_International_Airport	isConnectedTo	Seattle–Tacoma_International_Airport	Fairbanks_International_Airport	1597	12.17135238647461
2393	Steven_Pienaar	isAffiliatedTo	Hellenic_F.C.	Borussia_Dortmund	1117	80.94131469726562
2394	Michael_Stewart_(footballer)	isAffiliatedTo	Heart_of_Midlothian_F.C.	Charlton_Athletic_F.C.	116	32.98290252685547
2395	Joe_Kennaway	hasGender	male	male	1	8765.986328125
2396	Reinaldo_José_da_Silva	isAffiliatedTo	C.R._Flamengo	Club_Universidad_Nacional	1051	133.71702575683594
2397	Téa_Leoni	wasBornIn	Santa_Monica,_California	New_York_City	6	233.01708984375
2398	Róża_Potocka_(1780–1862)	isMarriedTo	Róża_Potocka_(1780–1862)	Władysław_Grzegorz_Branicki	145	10.826218605041504
2399	Elba	isLocatedIn	Tyrrhenian_Sea	Tyrrhenian_Sea	1	282.3395080566406
2400	Ivelin_Popov	hasGender	male	male	1	2030.1185302734375
2401	Treviso_Airport	isConnectedTo	Treviso_Airport	Timișoara_Traian_Vuia_International_Airport	4	71.14675903320312
2402	Scott_Parker	playsFor	Tottenham_Hotspur_F.C.	Tottenham_Hotspur_F.C.	1	165.935302734375
2403	Siniša_Mihajlović	isAffiliatedTo	AC_Bellinzona	Serbia_national_football_team	226	84.92440795898438
2404	Frédéric_de_Saint-Sernin	hasGender	male	male	1	73.80380249023438
2405	Harlan_Coben	hasGender	female	male	5	743.4932250976562
2406	The_Four_Days_of_Naples_(film)	isLocatedIn	West_Germany	Italy	3979	471.0633239746094
2407	Volkan_Şen	playsFor	Vefa_S.K.	Trabzonspor	76	141.53250122070312
2408	Rumeal_Robinson	isAffiliatedTo	Idaho_Stampede	Phoenix_Suns	153	1681.3172607421875
2409	Daniele_Padelli	isAffiliatedTo	A.S.D._G.C._Sora	U.C._Sampdoria	37	70.0745620727539
2410	Julius_Nyerere_International_Airport	isConnectedTo	Julius_Nyerere_International_Airport	Maputo_International_Airport	22	21.507610321044922
2411	James_Norman_Hall	created	Histoire(s)_du_cinéma	The_Hurricane_(1937_film)	2655	46.88233947753906
2412	Sitges	isLocatedIn	Barcelona_(province)	Spain	106	364.72607421875
2413	Andy_Dow	isAffiliatedTo	Heart_of_Midlothian_F.C.	St._Mirren_F.C.	30	51.286495208740234
2414	Scott_Rickards	isAffiliatedTo	Swindon_Supermarine_F.C.	Redditch_United_F.C.	356	121.28665161132812
2415	Walter_Pandiani	isAffiliatedTo	UD_Almería	C.A._Progreso	453	710.3865356445312
2416	Ignatiy_Nesterov	wasBornIn	Donetsk	Samarkand	421	578.021484375
2417	Bryan_Marchment	wasBornIn	Regina	Scarborough,_Ontario	19	4316.47509765625
2418	Shaun_McSkimming	isAffiliatedTo	Camelon_Juniors_F.C.	Scotland_national_football_B_team	81	294.51849365234375
2419	Georgi_Donkov	playsFor	KF_Liria	Bulgaria_national_football_team	1340	415.76824951171875
2420	S.C._Corinthians_Paulista	isLocatedIn	Sinop_Futebol_Clube	Brazil	3615	227.38494873046875
2421	Aaron_Williams_(basketball)	isAffiliatedTo	Idaho_Stampede	New_Orleans_Pelicans	137	247.00181579589844
